stop_name,route_id,headsign,arrival,departure
MONT Carrefour Fonds Delvaux,N2040-21970,,20:04:00,20:04:00
MONT Carrefour Fonds Delvaux,N2040-21970,,21:00:00,21:00:00
SAUVENIERE Bifurcation,N2710-22078,,19:27:00,19:27:00
SAUVENIERE Moulin Michaux,N2710-22078,,19:28:00,19:28:00
SAUVENIERE Ferme Simon,N2710-22078,,19:26:00,19:26:00
SAUVENIERE Pont des Pages,N2710-22078,,19:30:00,19:30:00
SAUVENIERE Répeumont,N2710-22078,,19:29:00,19:29:00
BOIS-DE-VILLERS Village,N2060-21907,,20:53:00,20:53:00
BOIS-DE-VILLERS Village,N2060-21907,,20:50:00,20:50:00
BOIS-DE-VILLERS Horloger,N2060-21907,,20:52:00,20:52:00
BOIS-DE-VILLERS Horloger,N2060-21907,,20:51:00,20:51:00
BOIS-DE-VILLERS Eglise,N2060-21907,,20:54:00,20:54:00
BOIS-DE-VILLERS Eglise,N2060-21907,,20:49:00,20:49:00
BOIS-DE-VILLERS Six-bras,N2060-21907,,20:57:00,20:57:00
BOIS-DE-VILLERS Six-bras,N2060-21907,,20:46:00,20:46:00
BOIS-DE-VILLERS Rue Fosséprez,N2060-21907,,20:57:00,20:57:00
BOIS-DE-VILLERS Rue Fosséprez,N2060-21907,,20:47:00,20:47:00
BOIS-DE-VILLERS Baty,N2060-21907,,20:56:00,20:56:00
BOIS-DE-VILLERS Baty,N2060-21907,,20:48:00,20:48:00
BOIS-DE-VILLERS Rue Léon François 81,N2300-20682,,19:24:00,19:24:00
BOIS-DE-VILLERS Rue Léon François 101,N2300-20682,,19:24:00,19:24:00
FLOREFFE Ferme de la Vallée,N2060-21907,,20:50:00,20:50:00
FLOREFFE Ferme de la Vallée,N2060-21907,,20:52:00,20:52:00
FLOREFFE Plat-Ry,N2060-21907,,20:48:00,20:48:00
FLOREFFE Plat-Ry,N2060-21907,,20:55:00,20:55:00
FLOREFFE Garage Renault,N2060-21907,,20:50:00,20:50:00
FLOREFFE Garage Renault,N2060-21907,,20:53:00,20:53:00
AUVELAIS Rue des Sorbiers,N2580-21275,,19:47:00,19:47:00
AUVELAIS Rue des Sorbiers,N2580-21275,,20:17:00,20:17:00
AUVELAIS Rue des Sorbiers,N2580-21275,,19:55:00,19:55:00
AUVELAIS Rue des Sorbiers,N2580-21275,,19:25:00,19:25:00
AUVELAIS Rue des Sorbiers,N2580-21275,,20:25:00,20:25:00
AUVELAIS Rue du Rominet,N2580-21275,,19:40:00,19:40:00
AUVELAIS Rue du Rominet,N2580-21275,,20:10:00,20:10:00
AUVELAIS Rue du Rominet,N2580-21275,,20:02:00,20:02:00
AUVELAIS Rue du Rominet,N2580-21275,,19:32:00,19:32:00
AUVELAIS Rue du Rominet,N2580-21275,,20:32:00,20:32:00
AUVELAIS Rue St-Sang,N2580-21275,,19:46:00,19:46:00
AUVELAIS Rue St-Sang,N2580-21275,,20:16:00,20:16:00
AUVELAIS Rue St-Sang,N2580-21275,,19:56:00,19:56:00
AUVELAIS Rue St-Sang,N2580-21275,,19:26:00,19:26:00
AUVELAIS Rue St-Sang,N2580-21275,,20:26:00,20:26:00
AUVELAIS Rue d'Eghezée,N2580-21275,,19:39:00,19:39:00
AUVELAIS Rue d'Eghezée,N2580-21275,,20:09:00,20:09:00
AUVELAIS Rue d'Eghezée,N2580-21275,,20:03:00,20:03:00
AUVELAIS Rue d'Eghezée,N2580-21275,,19:33:00,19:33:00
AUVELAIS Rue d'Eghezée,N2580-21275,,20:33:00,20:33:00
AUVELAIS Rue Dr Romedenne - Gare SNCB,N3850-20803,,19:48:00,19:48:00
AUVELAIS Rue Dr Romedenne - Gare SNCB,N2580-21275,,19:43:00,19:43:00
AUVELAIS Rue Dr Romedenne - Gare SNCB,N2580-21275,,20:13:00,20:13:00
AUVELAIS Rue Dr Romedenne - Gare SNCB,C0156-23286,,21:01:00,21:01:00
AUVELAIS Rue Dr Romedenne - Gare SNCB,C0156-23286,,20:06:00,20:06:00
AUVELAIS Rue Dr Romedenne - Gare SNCB,N2580-21275,,19:59:00,19:59:00
AUVELAIS Rue Dr Romedenne - Gare SNCB,N2580-21275,,19:29:00,19:29:00
AUVELAIS Rue Dr Romedenne - Gare SNCB,N2580-21275,,20:29:00,20:29:00
AUVELAIS Rue Dr Romedenne - Gare SNCB,C0155-23286,,19:27:00,19:27:00
AUVELAIS Rue Dr Romedenne - Gare SNCB,C0155-23286,,20:27:00,20:27:00
AUVELAIS Pont SNCB,N2580-21275,,19:49:00,19:49:00
AUVELAIS Pont SNCB,N2580-21275,,20:19:00,20:19:00
AUVELAIS Pont SNCB,N2580-21275,,19:53:00,19:53:00
AUVELAIS Pont SNCB,N2580-21275,,20:23:00,20:23:00
AUVELAIS CHR Val de Sambre,N2580-21275,,19:48:00,19:48:00
AUVELAIS CHR Val de Sambre,N2580-21275,,20:18:00,20:18:00
AUVELAIS CHR Val de Sambre,N2580-21275,,19:54:00,19:54:00
AUVELAIS CHR Val de Sambre,N2580-21275,,19:24:00,19:24:00
AUVELAIS CHR Val de Sambre,N2580-21275,,20:24:00,20:24:00
AUVELAIS Rue des Auges,N2580-21275,,19:44:00,19:44:00
AUVELAIS Rue des Auges,N2580-21275,,20:14:00,20:14:00
AUVELAIS Rue des Auges,N2580-21275,,19:58:00,19:58:00
AUVELAIS Rue des Auges,N2580-21275,,19:28:00,19:28:00
AUVELAIS Rue des Auges,N2580-21275,,20:28:00,20:28:00
FALISOLLE Delhaize,N2580-21275,,19:50:00,19:50:00
FALISOLLE Delhaize,N2580-21275,,20:20:00,20:20:00
FALISOLLE Delhaize,N2580-21275,,19:52:00,19:52:00
FALISOLLE Delhaize,N2580-21275,,20:22:00,20:22:00
TAMINES Place St-Martin,N2580-21275,,19:53:00,19:53:00
TAMINES Place St-Martin,N2580-21275,,20:23:00,20:23:00
TAMINES Place St-Martin,C0155-23286,,20:13:00,20:13:00
TAMINES Place St-Martin,C0155-23286,,21:13:00,21:13:00
TAMINES Place St-Martin,N2580-21275,,19:49:00,19:49:00
TAMINES Place St-Martin,N2580-21275,,20:19:00,20:19:00
TAMINES Place St-Martin,C0156-23286,,21:15:00,21:15:00
TAMINES Place St-Martin,C0156-23286,,20:20:00,20:20:00
MOIGNELEE Le perroquet,N2770-22080,,20:20:00,20:20:00
MOIGNELEE Cabine,N2770-22080,,20:21:00,20:21:00
MOIGNELEE Pharmacie,N2580-21275,,20:02:00,20:02:00
MOIGNELEE Pharmacie,N2580-21275,,19:32:00,19:32:00
MOIGNELEE Pharmacie,N2580-21275,,20:32:00,20:32:00
MOIGNELEE Pharmacie,N2580-21275,,19:40:00,19:40:00
MOIGNELEE Pharmacie,N2580-21275,,20:10:00,20:10:00
MOIGNELEE Place,C0155-23286,,20:19:00,20:19:00
MOIGNELEE Place,C0155-23286,,21:19:00,21:19:00
MOIGNELEE Place,N2580-21275,,19:42:00,19:42:00
MOIGNELEE Place,N2580-21275,,20:12:00,20:12:00
MOIGNELEE Place,C0156-23286,,21:09:00,21:09:00
MOIGNELEE Place,C0156-23286,,20:14:00,20:14:00
MOIGNELEE Place,N2580-21275,,20:00:00,20:00:00
MOIGNELEE Place,N2580-21275,,19:30:00,19:30:00
MOIGNELEE Place,N2580-21275,,20:30:00,20:30:00
AUVELAIS Ecole industrielle,N2580-21275,,19:50:00,19:50:00
AUVELAIS Ecole industrielle,N2580-21275,,20:20:00,20:20:00
AUVELAIS Ecole industrielle,N2580-21275,,19:52:00,19:52:00
AUVELAIS Ecole industrielle,N2580-21275,,20:22:00,20:22:00
TAMINES Gare SNCB,N3850-20803,,19:58:00,19:58:00
TAMINES Gare SNCB,N2580-21275,,19:48:00,19:48:00
TAMINES Gare SNCB,N2580-21275,,20:18:00,20:18:00
TAMINES Gare SNCB,N2770-22080,,19:30:00,19:30:00
TAMINES Gare SNCB,N2770-22080,,20:30:00,20:30:00
TAMINES Gare SNCB,C0156-23286,,21:14:00,21:14:00
TAMINES Gare SNCB,C0156-23286,,20:19:00,20:19:00
TAMINES Gare SNCB,N2580-21275,,19:54:00,19:54:00
TAMINES Gare SNCB,N2580-21275,,19:24:00,19:24:00
TAMINES Gare SNCB,N2580-21275,,20:24:00,20:24:00
TAMINES Gare SNCB,C0155-23286,,20:14:00,20:14:00
TAMINES Gare SNCB,C0155-23286,,21:14:00,21:14:00
TAMINES Pré des Haz,N2580-21275,,19:49:00,19:49:00
TAMINES Pré des Haz,N2580-21275,,20:19:00,20:19:00
TAMINES Monument,N2580-21275,,19:56:00,19:56:00
TAMINES Monument,N2580-21275,,19:26:00,19:26:00
TAMINES Monument,N2580-21275,,20:26:00,20:26:00
TAMINES Monument,C0155-23286,,20:15:00,20:15:00
TAMINES Monument,C0155-23286,,21:15:00,21:15:00
TAMINES Monument,N2580-21275,,19:46:00,19:46:00
TAMINES Monument,N2580-21275,,20:16:00,20:16:00
TAMINES Monument,C0156-23286,,21:13:00,21:13:00
TAMINES Monument,C0156-23286,,20:18:00,20:18:00
MOIGNELEE Château Meilleur,N2580-21275,,19:59:00,19:59:00
MOIGNELEE Château Meilleur,N2580-21275,,19:29:00,19:29:00
MOIGNELEE Château Meilleur,N2580-21275,,20:29:00,20:29:00
MOIGNELEE Château Meilleur,C0155-23286,,20:18:00,20:18:00
MOIGNELEE Château Meilleur,C0155-23286,,21:18:00,21:18:00
MOIGNELEE Château Meilleur,N2580-21275,,19:43:00,19:43:00
MOIGNELEE Château Meilleur,N2580-21275,,20:13:00,20:13:00
MOIGNELEE Château Meilleur,C0156-23286,,21:10:00,21:10:00
MOIGNELEE Château Meilleur,C0156-23286,,20:15:00,20:15:00
TAMINES Nouvelle Cité,N2580-21275,,19:58:00,19:58:00
TAMINES Nouvelle Cité,N2580-21275,,19:28:00,19:28:00
TAMINES Nouvelle Cité,N2580-21275,,20:28:00,20:28:00
TAMINES Nouvelle Cité,C0155-23286,,20:17:00,20:17:00
TAMINES Nouvelle Cité,C0155-23286,,21:17:00,21:17:00
TAMINES Nouvelle Cité,N2580-21275,,19:44:00,19:44:00
TAMINES Nouvelle Cité,N2580-21275,,20:14:00,20:14:00
TAMINES Nouvelle Cité,C0156-23286,,21:11:00,21:11:00
TAMINES Nouvelle Cité,C0156-23286,,20:16:00,20:16:00
TAMINES Home de Repos,N2580-21275,,19:57:00,19:57:00
TAMINES Home de Repos,N2580-21275,,19:27:00,19:27:00
TAMINES Home de Repos,N2580-21275,,20:27:00,20:27:00
TAMINES Home de Repos,C0155-23286,,20:16:00,20:16:00
TAMINES Home de Repos,C0155-23286,,21:16:00,21:16:00
TAMINES Home de Repos,N2580-21275,,19:45:00,19:45:00
TAMINES Home de Repos,N2580-21275,,20:15:00,20:15:00
TAMINES Home de Repos,C0156-23286,,21:12:00,21:12:00
TAMINES Home de Repos,C0156-23286,,20:17:00,20:17:00
AUVELAIS Cité du Brûlé,N2580-21275,,20:09:00,20:09:00
AUVELAIS Cité du Brûlé,N2580-21275,,19:39:00,19:39:00
AUVELAIS Cité du Brûlé,N2580-21275,,20:39:00,20:39:00
AUVELAIS Cité du Brûlé,N2580-21275,,19:33:00,19:33:00
AUVELAIS Cité du Brûlé,N2580-21275,,20:03:00,20:03:00
AUVELAIS Bois Sainte-Marie,N2580-21275,,19:34:00,19:34:00
AUVELAIS Bois Sainte-Marie,N2580-21275,,20:04:00,20:04:00
AUVELAIS Bois Sainte-Marie,N2580-21275,,20:08:00,20:08:00
AUVELAIS Bois Sainte-Marie,N2580-21275,,19:38:00,19:38:00
AUVELAIS Bois Sainte-Marie,N2580-21275,,20:38:00,20:38:00
MOIGNELEE Garage,N2580-21275,,20:04:00,20:04:00
MOIGNELEE Garage,N2580-21275,,19:34:00,19:34:00
MOIGNELEE Garage,N2580-21275,,20:34:00,20:34:00
MOIGNELEE Garage,N2580-21275,,19:38:00,19:38:00
MOIGNELEE Garage,N2580-21275,,20:08:00,20:08:00
MOIGNELEE Cimetière,N2580-21275,,20:05:00,20:05:00
MOIGNELEE Cimetière,N2580-21275,,19:35:00,19:35:00
MOIGNELEE Cimetière,N2580-21275,,20:35:00,20:35:00
MOIGNELEE Cimetière,N2580-21275,,19:37:00,19:37:00
MOIGNELEE Cimetière,N2580-21275,,20:07:00,20:07:00
AUVELAIS Chaussée de Charleroi,N2580-21275,,19:37:00,19:37:00
AUVELAIS Chaussée de Charleroi,N2580-21275,,20:07:00,20:07:00
AUVELAIS Chaussée de Charleroi,N2580-21275,,20:05:00,20:05:00
AUVELAIS Chaussée de Charleroi,N2580-21275,,19:35:00,19:35:00
AUVELAIS Chaussée de Charleroi,N2580-21275,,20:35:00,20:35:00
TAMINES Avenue des Français,N2580-21275,,19:52:00,19:52:00
TAMINES Avenue des Français,N2580-21275,,20:22:00,20:22:00
TAMINES Avenue des Français,N2580-21275,,19:50:00,19:50:00
TAMINES Avenue des Français,N2580-21275,,20:20:00,20:20:00
AUVELAIS Trieu des Cannes,N2580-21275,,20:07:00,20:07:00
AUVELAIS Trieu des Cannes,N2580-21275,,19:37:00,19:37:00
AUVELAIS Trieu des Cannes,N2580-21275,,20:37:00,20:37:00
AUVELAIS Trieu des Cannes,C0156-23286,,20:59:00,20:59:00
AUVELAIS Trieu des Cannes,C0156-23286,,20:04:00,20:04:00
AUVELAIS Trieu des Cannes,N2580-21275,,19:36:00,19:36:00
AUVELAIS Trieu des Cannes,N2580-21275,,20:06:00,20:06:00
TAMINES La Praile,N2770-22080,,19:25:00,19:25:00
TAMINES La Praile,N2770-22080,,20:25:00,20:25:00
AUVELAIS Espace 98,N2580-21275,,19:31:00,19:31:00
AUVELAIS Espace 98,N2580-21275,,20:01:00,20:01:00
AUVELAIS Espace 98,N2580-21275,,20:11:00,20:11:00
AUVELAIS Espace 98,N2580-21275,,19:41:00,19:41:00
AUVELAIS Espace 98,N2580-21275,,20:41:00,20:41:00
TAMINES Passage à niveau,C0155-23286,,20:22:00,20:22:00
TAMINES Passage à niveau,C0155-23286,,21:22:00,21:22:00
TAMINES Passage à niveau,N2770-22080,,19:26:00,19:26:00
TAMINES Passage à niveau,N2770-22080,,20:26:00,20:26:00
TAMINES Passage à niveau,C0156-23286,,21:06:00,21:06:00
TAMINES Passage à niveau,C0156-23286,,20:11:00,20:11:00
TAMINES Ecoles,N2770-22080,,19:28:00,19:28:00
TAMINES Ecoles,N2770-22080,,20:28:00,20:28:00
MOIGNELEE Centre Equestre,N2770-22080,,20:22:00,20:22:00
SAINT-GERARD Elvaux,N2060-21907,,21:06:00,21:06:00
SAINT-GERARD Elvaux,N2060-21907,,20:37:00,20:37:00
SAINT-GERARD Place,N2060-21907,,21:07:00,21:07:00
SAINT-GERARD Place,N2060-21907,,20:36:00,20:36:00
SAINT-GERARD 8ème Dragons,N2060-21907,,20:35:00,20:35:00
SAINT-GERARD Try Hallot,N2060-21907,,21:04:00,21:04:00
SAINT-GERARD Try Hallot,N2060-21907,,20:39:00,20:39:00
SAINT-GERARD Responnette,N2060-21907,,21:05:00,21:05:00
SAINT-GERARD Responnette,N2060-21907,,20:37:00,20:37:00
MAISON Route de Fosses,N2060-21907,,20:33:00,20:33:00
MAISON Chapelle,N2060-21907,,20:32:00,20:32:00
MAISON Centre,N2060-21907,,20:32:00,20:32:00
BOSSIERE Cottaprez,N2060-21907,,20:29:00,20:29:00
BOSSIERE Village,N2060-21907,,20:28:00,20:28:00
GRAUX Village,N2060-21907,,20:26:00,20:26:00
GRAUX Rue des Blés,N2060-21907,,20:25:00,20:25:00
PONTAURY Quatre bras,N1370-19495,,20:40:00,20:40:00
PONTAURY Quatre bras,N1370-19495,,20:31:00,20:31:00
PONTAURY Quatre bras,N1370-19495,,19:31:00,19:31:00
PONTAURY Garage,N1370-19495,,20:31:00,20:31:00
PONTAURY Garage,N1370-19495,,19:31:00,19:31:00
PONTAURY Garage,N1370-19495,,20:40:00,20:40:00
PONTAURY Route de Scry,N1370-19495,,20:41:00,20:41:00
PONTAURY Route de Scry,N1370-19495,,20:30:00,20:30:00
PONTAURY Route de Scry,N1370-19495,,19:30:00,19:30:00
BOSSIERE Passage à niveau,N2060-21907,,20:30:00,20:30:00
METTET Rue de Furnaux,N2060-21907,,20:17:00,20:17:00
METTET Rue de Furnaux,N2060-21907,,19:30:00,19:30:00
METTET Gare,N2060-21907,,19:31:00,19:31:00
METTET Gare,N2060-21907,,20:16:00,20:16:00
METTET Place,N3860-23159,,20:08:00,20:08:00
METTET Place,N2060-21907,,19:32:00,19:32:00
METTET Place,N1370-19495,,20:34:00,20:34:00
METTET Place,N1370-19495,,19:34:00,19:34:00
METTET Place,N3370-19495,,19:34:00,19:34:00
METTET Saint-Donat Zoning,N3370-19495,,19:39:00,19:39:00
METTET Saint-Donat Carrefour,N3370-19495,,19:36:00,19:36:00
METTET Hennevauche,N3860-23159,,20:10:00,20:10:00
METTET Hennevauche,N3370-19495,,19:36:00,19:36:00
METTET Garage,N3370-19495,,19:35:00,19:35:00
METTET Estroit,N3370-19495,,19:35:00,19:35:00
METTET Ecole de la communauté,N2060-21907,,20:15:00,20:15:00
METTET Ecole de la communauté,N2060-21907,,19:31:00,19:31:00
METTET St-Roch,N1370-19495,,20:33:00,20:33:00
METTET St-Roch,N1370-19495,,19:33:00,19:33:00
METTET St-Roch,N1370-19495,,20:37:00,20:37:00
SCRY Pont,N1370-19495,,20:32:00,20:32:00
SCRY Pont,N1370-19495,,19:32:00,19:32:00
SCRY Pont,N1370-19495,,20:39:00,20:39:00
SCRY Trois bras,N1370-19495,,20:33:00,20:33:00
SCRY Trois bras,N1370-19495,,19:33:00,19:33:00
SCRY Trois bras,N1370-19495,,20:38:00,20:38:00
DENEE Château Desclée,N2350-19456,,19:47:00,19:47:00
MAREDSOUS Station,N2350-19456,,19:45:00,19:45:00
DENEE Au cantonnier,N2060-21907,,21:12:00,21:12:00
DENEE Grand tilleul,N2060-21907,,21:13:00,21:13:00
MAREDRET Station,N2350-19456,,19:48:00,19:48:00
FLOREFFE Rue Rivère,N2100-21908,,19:44:00,19:44:00
FLOREFFE Rue Rivère,N2100-21908,,20:18:00,20:18:00
FLOREFFE Rue Rivère,N2100-21908,,21:18:00,21:18:00
FLOREFFE Forem,N2100-21908,,19:45:00,19:45:00
FLOREFFE Forem,N2100-21908,,20:17:00,20:17:00
FLOREFFE Forem,N2100-21908,,21:17:00,21:17:00
FLOREFFE Gare,N2100-21908,,19:47:00,19:47:00
FLOREFFE Gare,N2100-21908,,20:15:00,20:15:00
FLOREFFE Gare,N2100-21908,,21:15:00,21:15:00
FLOREFFE Grottes,N2100-21908,,19:50:00,19:50:00
SOVIMONT Sovimont,N2100-21908,,19:51:00,19:51:00
SOVIMONT Sovimont,N2100-21908,,20:10:00,20:10:00
SOVIMONT Sovimont,N2100-21908,,21:10:00,21:10:00
FLOREFFE Séminaire,N2100-21908,,20:13:00,20:13:00
FLOREFFE Séminaire,N2100-21908,,21:13:00,21:13:00
FLOREFFE Séminaire,N3860-23159,,19:48:00,19:48:00
FLOREFFE Séminaire,N2100-21908,,19:50:00,19:50:00
FLOREFFE Rue Hastir,N2100-21908,,20:14:00,20:14:00
FLOREFFE Rue Hastir,N2100-21908,,21:14:00,21:14:00
FLOREFFE Rue Hastir,N2100-21908,,19:47:00,19:47:00
FLOREFFE Place communale,N2100-21908,,19:48:00,19:48:00
FLOREFFE Place communale,N2100-21908,,20:13:00,20:13:00
FLOREFFE Place communale,N2100-21908,,21:13:00,21:13:00
SART-SAINT-LAURENT Village,N3860-23159,,19:51:00,19:51:00
SART-SAINT-LAURENT Village,N2100-21908,,19:54:00,19:54:00
SART-SAINT-LAURENT Village,N2100-21908,,20:07:00,20:07:00
SART-SAINT-LAURENT Village,N2100-21908,,21:07:00,21:07:00
SART-SAINT-LAURENT Bel-air,N2100-21908,,19:55:00,19:55:00
SART-SAINT-LAURENT Bel-air,N2100-21908,,20:05:00,20:05:00
SART-SAINT-LAURENT Bel-air,N2100-21908,,21:05:00,21:05:00
SART-SAINT-LAURENT Plaine de sauts,N2100-21908,,19:52:00,19:52:00
SART-SAINT-LAURENT Plaine de sauts,N2100-21908,,20:09:00,20:09:00
SART-SAINT-LAURENT Plaine de sauts,N2100-21908,,21:09:00,21:09:00
SART-SAINT-LAURENT Ferme maison neuve,N2100-21908,,20:08:00,20:08:00
SART-SAINT-LAURENT Ferme maison neuve,N2100-21908,,21:08:00,21:08:00
SART-SAINT-LAURENT Ferme maison neuve,N2100-21908,,19:53:00,19:53:00
FOSSES-LA-VILLE Quatre bras,N2100-21908,,20:01:00,20:01:00
FOSSES-LA-VILLE Quatre bras,N2100-21908,,21:01:00,21:01:00
FOSSES-LA-VILLE Quatre bras,N3860-23159,,19:56:00,19:56:00
FOSSES-LA-VILLE Quatre bras,N2100-21908,,19:59:00,19:59:00
FOSSES-LA-VILLE Gare,N2100-21908,,20:01:00,20:01:00
FOSSES-LA-VILLE Gare,N2100-21908,,19:59:00,19:59:00
FOSSES-LA-VILLE Gare,N2100-21908,,20:59:00,20:59:00
FOSSES-LA-VILLE Le Cheslong,N2100-21908,,19:57:00,19:57:00
FOSSES-LA-VILLE Le Cheslong,N2100-21908,,20:04:00,20:04:00
FOSSES-LA-VILLE Le Cheslong,N2100-21908,,21:04:00,21:04:00
FOSSES-LA-VILLE St-Roch,N2100-21908,,19:58:00,19:58:00
FOSSES-LA-VILLE St-Roch,N2100-21908,,20:02:00,20:02:00
FOSSES-LA-VILLE St-Roch,N2100-21908,,21:02:00,21:02:00
FOSSES-LA-VILLE En leiche,N2100-21908,,19:58:00,19:58:00
FOSSES-LA-VILLE En leiche,N2100-21908,,20:02:00,20:02:00
FOSSES-LA-VILLE En leiche,N2100-21908,,21:02:00,21:02:00
FOSSES-LA-VILLE Zoning commercial,N2100-21908,,19:58:00,19:58:00
FOSSES-LA-VILLE Zoning commercial,N2100-21908,,20:58:00,20:58:00
FOSSES-LA-VILLE Zoning commercial,N2100-21908,,20:02:00,20:02:00
LE ROUX La ramée,N2100-21908,,20:09:00,20:09:00
LE ROUX La ramée,N2100-21908,,19:51:00,19:51:00
LE ROUX La ramée,N2100-21908,,20:51:00,20:51:00
LE ROUX Cocriamont,N2100-21908,,20:08:00,20:08:00
LE ROUX Cocriamont,N2100-21908,,19:52:00,19:52:00
LE ROUX Cocriamont,N2100-21908,,20:52:00,20:52:00
LE ROUX Centre,N2100-21908,,19:53:00,19:53:00
LE ROUX Centre,N2100-21908,,20:53:00,20:53:00
LE ROUX Centre,N2100-21908,,20:07:00,20:07:00
VITRIVAL Les Champiats,N2100-21908,,20:03:00,20:03:00
VITRIVAL Les Champiats,N2100-21908,,19:57:00,19:57:00
VITRIVAL Les Champiats,N2100-21908,,20:57:00,20:57:00
VITRIVAL Ancienne maison communale,N2100-21908,,20:04:00,20:04:00
VITRIVAL Ancienne maison communale,N2100-21908,,19:56:00,19:56:00
VITRIVAL Ancienne maison communale,N2100-21908,,20:56:00,20:56:00
VITRIVAL Rue de Walcourt,N2100-21908,,20:06:00,20:06:00
VITRIVAL Rue de Walcourt,N2100-21908,,19:54:00,19:54:00
VITRIVAL Rue de Walcourt,N2100-21908,,20:54:00,20:54:00
VITRIVAL Chaussée de Charleroi,N2100-21908,,20:05:00,20:05:00
VITRIVAL Chaussée de Charleroi,N2100-21908,,19:55:00,19:55:00
VITRIVAL Chaussée de Charleroi,N2100-21908,,20:55:00,20:55:00
VITRIVAL Route des carrières,N2100-21908,,20:05:00,20:05:00
VITRIVAL Route des carrières,N2100-21908,,19:55:00,19:55:00
VITRIVAL Route des carrières,N2100-21908,,20:55:00,20:55:00
COUTISSE Sainte-Begge,N2130-20619,,20:32:00,20:32:00
COUTISSE Sainte-Begge,N2130-20619,,19:32:00,19:32:00
COUTISSE Sainte-Begge,N2130-20619,,21:17:00,21:17:00
COUTISSE Nalamont,N2130-20619,,20:35:00,20:35:00
COUTISSE Nalamont,N2130-20619,,19:35:00,19:35:00
COUTISSE Nalamont,N2130-20619,,21:20:00,21:20:00
COUTISSE Pelu,N2130-20619,,20:34:00,20:34:00
COUTISSE Pelu,N2130-20619,,19:34:00,19:34:00
COUTISSE Pelu,N2130-20619,,21:19:00,21:19:00
OHEY Route de Haillot,N2130-20619,,20:39:00,20:39:00
OHEY Route de Haillot,N2130-20619,,19:39:00,19:39:00
OHEY Rue du moulin,N2130-20619,,19:40:00,19:40:00
OHEY Dépôt,N2130-20619,,20:41:00,20:41:00
OHEY Dépôt,N2130-20619,,19:51:00,19:51:00
OHEY Taille-Guéry,N2130-20619,,20:36:00,20:36:00
OHEY Taille-Guéry,N2130-20619,,19:36:00,19:36:00
OHEY Taille-Guéry,N2130-20619,,21:21:00,21:21:00
OHEY Try,N2130-20619,,20:38:00,20:38:00
OHEY Try,N2130-20619,,19:38:00,19:38:00
OHEY Try,N2130-20619,,21:23:00,21:23:00
OHEY Bois d'Ohey,N2130-20619,,20:37:00,20:37:00
OHEY Bois d'Ohey,N2130-20619,,19:37:00,19:37:00
OHEY Bois d'Ohey,N2130-20619,,21:22:00,21:22:00
OHEY Eglise,N2130-20619,,20:38:00,20:38:00
OHEY Eglise,N2130-20619,,19:38:00,19:38:00
OHEY Eglise,N2130-20619,,21:23:00,21:23:00
HAILLOT RTT,N2130-20619,,19:44:00,19:44:00
HAILLOT Eglise,N2130-20619,,19:47:00,19:47:00
HAILLOT Place communale,N2130-20619,,19:46:00,19:46:00
HAILLOT Bois d'Haillot,N2130-20619,,19:44:00,19:44:00
HAILLOT Moulin,N2130-20619,,19:41:00,19:41:00
HAILLOT Matagne centre,N2130-20619,,19:48:00,19:48:00
GESVES Fau-Sainte-Anne,N2411-22607,,19:26:00,19:26:00
GESVES Centre,N2411-22607,,19:28:00,19:28:00
GESVES Ecole moyenne,N2411-22607,,19:31:00,19:31:00
GESVES Fond,N2411-22607,,19:34:00,19:34:00
GESVES Saint-Hubert,N2411-22607,,19:32:00,19:32:00
ERMETON-SUR-BIERT Bonsin,N2350-19456,,19:51:00,19:51:00
ERMETON-SUR-BIERT Route du couvent,N2060-21907,,21:15:00,21:15:00
ERMETON-SUR-BIERT Route du couvent,N2350-19456,,19:53:00,19:53:00
ERMETON-SUR-BIERT Château,N2060-21907,,21:15:00,21:15:00
ERMETON-SUR-BIERT Château,N2350-19456,,19:53:00,19:53:00
ERMETON-SUR-BIERT Grand'route,N2060-21907,,21:15:00,21:15:00
ERMETON-SUR-BIERT Place,N2350-19456,,19:53:00,19:53:00
ERMETON-SUR-BIERT Gare - dépôt TEC,N2060-21907,,21:16:00,21:16:00
ERMETON-SUR-BIERT Gare - dépôt TEC,N2350-19456,,19:54:00,19:54:00
FURNAUX Place,N2060-21907,,20:21:00,20:21:00
FURNAUX Place,N2060-21907,,19:26:00,19:26:00
BIESME Bruyère,N3370-19495,,19:41:00,19:41:00
BIESME Wagnée,N3370-19495,,19:42:00,19:42:00
BIESME Prée,N3370-19495,,19:42:00,19:42:00
BIESME Gahy,N3370-19495,,19:42:00,19:42:00
ORET Trinoy,N3370-19495,,19:40:00,19:40:00
ORET Place,N3370-19495,,19:40:00,19:40:00
ORET Hastir,N3370-19495,,19:40:00,19:40:00
ORET Route de Biesme,N3370-19495,,19:41:00,19:41:00
BIESME Mont,N3370-19495,,19:43:00,19:43:00
BIESME Carrières,N1370-19495,,20:51:00,20:51:00
BIESME Carrières,N1370-19495,,20:20:00,20:20:00
BIESME Château,N1370-19495,,20:50:00,20:50:00
BIESME Château,N1370-19495,,20:21:00,20:21:00
BIESME Route de Gougnies,N1370-19495,,20:49:00,20:49:00
BIESME Route de Gougnies,N1370-19495,,20:22:00,20:22:00
BIESME Carrefour,N1370-19495,,20:48:00,20:48:00
BIESME Carrefour,N1370-19495,,20:23:00,20:23:00
